Komoditas (Rp),Tanggal,Harga,Wilayah
Beras Kualitas Bawah I,2021-01-15,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-18,12500.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-20,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-21,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-25,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-27,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-28,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-01-29,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-01,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-04,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-11,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-12,,Bukittinggi
Beras Kualitas Bawah I,2021-02-15,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-17,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-18,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-24,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-25,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-02-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-01,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-04,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-11,,Bukittinggi
Beras Kualitas Bawah I,2021-03-12,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-15,12500.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-17,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-18,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-24,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-25,12500.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-29,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-30,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-03-31,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-01,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-02,,Bukittinggi
Beras Kualitas Bawah I,2021-04-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-06,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-07,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-12,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-13,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-14,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-15,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-20,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-21,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-27,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-28,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-29,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-04-30,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-04,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-06,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-07,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-11,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-12,,Bukittinggi
Beras Kualitas Bawah I,2021-05-13,,Bukittinggi
Beras Kualitas Bawah I,2021-05-14,,Bukittinggi
Beras Kualitas Bawah I,2021-05-17,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-18,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-20,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-21,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-24,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-25,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-26,,Bukittinggi
Beras Kualitas Bawah I,2021-05-27,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-28,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-05-31,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-01,,Bukittinggi
Beras Kualitas Bawah I,2021-06-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-04,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-07,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-11,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-14,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-15,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-17,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-18,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-21,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-24,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-25,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-28,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-29,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-06-30,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-01,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-06,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-07,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-12,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-13,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-14,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-15,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-19,12500.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-20,,Bukittinggi
Beras Kualitas Bawah I,2021-07-21,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-22,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-27,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-28,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-29,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-07-30,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-04,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-05,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-06,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-11,,Bukittinggi
Beras Kualitas Bawah I,2021-08-12,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-13,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-16,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-17,,Bukittinggi
Beras Kualitas Bawah I,2021-08-18,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-19,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-20,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-23,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-24,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-25,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-26,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-27,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-30,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-08-31,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-01,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-02,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-03,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-06,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-07,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-08,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-09,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-10,12250.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-09-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-05,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-20,,Bukittinggi
Beras Kualitas Bawah I,2021-10-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-26,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-10-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-02,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-03,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-05,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-26,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-11-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-02,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-03,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2021-12-31,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-03,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-05,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-26,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-01-31,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-01,,Bukittinggi
Beras Kualitas Bawah I,2022-02-02,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-03,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-02-28,,Bukittinggi
Beras Kualitas Bawah I,2022-03-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-02,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-03,,Bukittinggi
Beras Kualitas Bawah I,2022-03-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-03-31,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-05,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-15,,Bukittinggi
Beras Kualitas Bawah I,2022-04-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-26,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-04-29,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-02,,Bukittinggi
Beras Kualitas Bawah I,2022-05-03,,Bukittinggi
Beras Kualitas Bawah I,2022-05-04,,Bukittinggi
Beras Kualitas Bawah I,2022-05-05,,Bukittinggi
Beras Kualitas Bawah I,2022-05-06,,Bukittinggi
Beras Kualitas Bawah I,2022-05-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-16,,Bukittinggi
Beras Kualitas Bawah I,2022-05-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-26,,Bukittinggi
Beras Kualitas Bawah I,2022-05-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-05-31,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-01,,Bukittinggi
Beras Kualitas Bawah I,2022-06-02,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-03,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-09,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-10,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-16,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-17,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-23,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-24,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-27,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-28,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-29,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-06-30,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-01,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-04,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-05,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-06,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-07,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-08,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-11,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-12,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-13,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-14,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-15,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-18,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-19,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-20,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-21,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-22,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-25,11900.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-26,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-27,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-28,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-07-29,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-01,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-02,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-03,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-04,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-05,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-08,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-09,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-10,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-11,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-12,12000.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-15,12150.0,Bukittinggi
Beras Kualitas Bawah I,2022-08-16,12150.0,Bukittinggi
